Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
120	918.537	3.7678876	923.6818	914.2018	1000.0	96.89266	9.275933	100.34887	38.381123	605000	-1.4434755e-08	0.33991244	-0.010956852	-0.23082432	-0.15352094	0.00761155	0.0588	79.0	523.2469522953033
121	921.0952	3.478642	925.3896	916.6158	1000.0	97.083435	9.406408	101.48574	39.557587	610000	-1.9587576e-09	0.35857365	-0.01036548	-0.2122729	-0.18419659	0.0073503135	0.0818	79.0	527.5462346076965
122	917.67255	4.088118	922.6721	911.6094	1000.0	96.90604	9.345618	100.43017	43.577866	615000	-2.2292137e-09	0.15302134	-0.01123049	-0.06470841	-0.21184169	0.0048494763	0.0492	79.0	531.9389216899872
123	919.8804	6.5115156	931.2286	911.1932	1000.0	96.88908	9.718941	100.18472	38.76043	620000	1.5424192e-08	0.271263	-0.01206724	-0.15843703	-0.19794035	0.0023473906	0.0384	79.0	536.2657890319824
124	922.6749	4.076931	928.57294	916.85114	1000.0	97.34095	8.964773	100.88253	47.46712	625000	-4.6253206e-09	0.114197396	-0.0025209873	-0.028865367	-0.22425018	0.0174769	0.1992	3.0	540.3299396038055
125	921.1373	3.661107	924.24536	914.73694	1000.0	97.09579	9.418869	100.7882	34.56988	630000	-3.170967e-09	0.29973158	-0.0076614874	-0.15455881	-0.22503628	0.0053745336	0.0368	79.0	544.7131350040436
126	921.3094	4.4854507	928.99854	916.30493	1000.0	97.15469	9.236958	100.07453	46.403465	635000	-4.9442055e-09	0.050411392	-0.010524435	-0.014499269	-0.24254867	0.0035699124	0.0322	79.0	549.0138623714447
127	919.3578	4.3536196	927.4511	914.72754	1000.0	97.067375	9.339481	100.39029	46.981247	640000	-7.599592e-10	0.08008207	-0.0157371	-0.033213273	-0.2632672	0.005814108	0.038	79.0	553.4064679145813
128	921.6366	2.4450207	925.01764	917.69556	1000.0	97.175766	9.210289	100.066605	44.01447	645000	1.3321638e-09	0.055822056	-0.009455123	-0.014834356	-0.27887046	0.0021350984	0.0262	79.0	557.7628531455994
129	921.48645	3.4758484	927.858	917.3982	1000.0	97.127	9.336216	100.06473	46.560482	650000	2.6032888e-08	0.05008405	-0.014183634	-0.021666361	-0.2816	0.006545277	0.0584	79.0	562.0314099788666
130	895.32715	55.65708	927.53546	784.2179	1000.0	95.281586	12.447087	100.289024	34.91309	655000	-1.2631714e-08	11.689837	-0.012834243	-7.7486997	-0.30891868	0.01337877	0.0768	79.0	566.299989938736
131	910.6061	11.759492	922.1906	888.4042	1000.0	96.356834	9.789314	100.11981	39.099922	660000	1.2314319e-08	1.9677734	-0.0112481145	-1.329759	-0.31639218	0.009398935	0.1236	79.0	570.6706733703613
132	917.9437	5.4995837	926.2588	912.14056	1000.0	96.69246	9.751162	100.1293	43.45915	665000	-2.0426512e-08	0.59246993	-0.012201634	-0.4712848	-0.34551728	0.003209137	0.0386	79.0	574.9837665557861
133	921.0897	7.2574544	930.9545	910.58105	1000.0	97.067116	8.97811	100.08095	45.371105	670000	1.6230345e-08	0.36625272	-0.006910565	-0.25302967	-0.36238384	0.019174902	0.2454	16.0	579.1034603118896
134	908.74963	8.783906	917.79504	892.2795	1000.0	96.17536	9.715713	100.16618	44.738934	675000	3.3706427e-09	0.69566506	-0.0138104465	-0.4284368	-0.36650118	0.007501441	0.0422	79.0	583.3882801532745
135	911.8633	7.0320315	919.0372	902.14746	1000.0	96.31418	10.022306	100.137115	44.45512	680000	3.6768615e-09	0.19813986	-0.01528496	-0.10015831	-0.35786724	0.0023900424	0.0542	79.0	587.6951823234558
136	915.82947	6.345501	923.2584	905.3203	1000.0	96.672165	9.589043	100.16063	43.722874	685000	-2.4442375e-08	0.13914861	-0.009977054	-0.053529695	-0.3912215	0.00418035	0.0504	79.0	592.0631995201111
137	921.2373	8.207592	929.23895	906.3036	1000.0	97.07261	9.1153145	100.17002	44.775463	690000	3.904104e-09	0.08829026	-0.013920969	-0.034393262	-0.41112432	0.0067932075	0.041	79.0	596.3692164421082
138	915.5286	7.1656094	924.4296	905.39514	1000.0	96.70795	9.340676	100.15567	46.157753	695000	-1.6525387e-08	0.23288964	-0.01524892	-0.08485544	-0.43379858	0.0075917603	0.0496	79.0	600.6839520931244
139	919.3574	8.373154	933.9808	910.82916	1000.0	96.85788	9.497244	100.206856	45.587902	700000	8.614362e-09	0.28833172	-0.0129395	-0.17164499	-0.43362036	0.0035643792	0.047	79.0	604.9924297332764
140	918.7363	3.3825448	923.0828	913.3123	1000.0	96.96789	9.144875	100.1213	47.709305	705000	2.925098e-08	0.057768602	-0.013914359	-0.01962724	-0.46813446	0.00725804	0.054	79.0	609.3120484352112
141	916.33105	5.8115897	927.6936	911.1593	1000.0	96.754585	9.452009	100.14991	43.95414	710000	-1.1515618e-08	0.08545636	-0.012426761	-0.038831264	-0.48029608	0.0056788777	0.0486	79.0	613.6609892845154
142	917.2409	6.8009562	925.85187	908.0796	1000.0	96.80616	9.438852	100.073494	45.768944	715000	-5.000085e-09	0.08785751	-0.011925141	-0.024256438	-0.5082904	0.010805732	0.1438	79.0	618.0578246116638
143	920.06006	5.031191	925.8158	911.14905	1000.0	97.04439	8.993852	100.13815	47.56086	720000	-2.1850317e-08	0.040786173	-0.013481163	-0.011731062	-0.5084039	0.0022495608	0.0586	79.0	622.427841424942
144	927.09436	11.555736	949.1871	916.3949	1000.0	97.17131	9.462065	100.20117	44.81552	725000	-1.4016032e-08	5.919023	-0.008558716	-5.429464	-0.50385153	0.0033146301	0.0378	79.0	626.763165473938
145	922.5166	4.1595106	930.0188	918.9547	1000.0	97.30422	8.745027	100.22863	49.54576	730000	-2.0888448e-08	0.17149588	-0.011566289	-0.1014258	-0.5294514	0.007683352	0.0558	79.0	631.1551070213318
146	926.27893	8.373411	942.88257	920.584	1000.0	97.35699	8.781377	100.17024	43.72806	735000	1.0544062e-08	0.5791202	-0.0103106955	-0.36789805	-0.5482421	0.0043302127	0.0518	79.0	635.4438717365265
147	921.35486	3.790859	925.93976	914.6113	1000.0	97.24317	9.036927	100.222755	48.669117	740000	-3.56853e-08	0.45273602	-0.009085924	-0.3856674	-0.5734259	0.007747595	0.1168	79.0	639.8306798934937
148	907.3491	28.877192	925.01276	849.84155	1000.0	96.38865	10.092854	100.543846	48.252	745000	-9.348988e-09	8.144906	-0.014065748	-6.6468706	-0.5883947	0.007467266	0.045	79.0	644.1476781368256
149	755.19525	341.14813	929.2475	72.924095	852.6	95.07223	12.926901	100.11859	33.136906	750000	4.415214e-09	99.631546	-0.009146653	-97.553505	-0.590004	0.01697507	0.0486	15.0	648.2166736125946
150	754.6081	338.78937	928.6636	77.05527	853.6	93.56203	18.680807	101.00696	-3.1209095	755000	-8.08835e-09	13.947675	-0.015254916	-8.378366	-0.5872049	0.008982335	0.0444	79.0	652.7100045681
151	784.8794	270.28674	924.50165	244.36603	929.4	89.29785	23.287844	101.31819	-4.2993217	760000	-2.404973e-08	71.713524	-0.009511191	-66.619736	-0.5848761	0.015137692	0.0798	20.0	656.8396170139313
152	915.901	4.4887004	919.5111	908.3239	1000.0	96.45335	10.339016	100.10779	40.775845	765000	-1.6368926e-08	1.3342152	-0.009235637	-1.034292	-0.584372	0.0016367554	0.0188	79.0	661.1871192455292
153	918.1208	8.433163	927.4221	903.5619	1000.0	96.91539	9.413749	100.29978	41.65468	770000	-2.3455918e-08	0.9059076	-0.014427372	-0.46297166	-0.6021744	0.00812715	0.0556	79.0	665.6093487739563
154	924.87854	2.6055393	928.62317	921.78235	1000.0	97.44935	8.906146	100.160545	41.28893	775000	2.8550624e-09	0.3445252	-0.00883588	-0.18861364	-0.623087	0.003986111	0.0204	79.0	669.9540257453918
155	919.08594	5.334587	927.21466	912.39404	1000.0	97.08136	8.86848	100.13743	39.246414	780000	-3.619492e-09	0.7095866	-0.013574291	-0.4558278	-0.64030796	0.0073256036	0.042	79.0	674.3605878353119
156	913.37463	5.2611217	918.4694	904.99084	1000.0	96.43703	10.204056	100.15158	42.7068	785000	-4.3500215e-08	0.53487074	-0.011602627	-0.42209068	-0.6506599	0.0012560919	0.034	79.0	678.7584898471832
157	921.0643	5.033352	929.1733	914.37646	1000.0	97.02111	9.557015	100.21644	43.601803	790000	2.3317337e-08	0.56430006	-0.014054645	-0.4279732	-0.66693914	0.0037223122	0.0514	79.0	683.123064994812
158	916.9621	10.681274	929.8046	901.69275	1000.0	96.87139	8.892005	100.48189	41.67551	795000	1.6900897e-08	0.88737977	-0.014073816	-0.56678474	-0.7052799	0.0071125315	0.0432	79.0	687.4477751255035
159	910.139	13.926716	929.29877	888.0184	1000.0	96.27438	9.7127695	100.38475	46.18849	800000	1.1485815e-08	0.7000928	-0.012857389	-0.31820956	-0.68934405	0.0036173484	0.035	79.0	691.8308618068695
160	911.25226	9.803997	922.54144	897.0108	1000.0	96.1453	10.311559	100.36183	44.516598	805000	8.162856e-09	0.6006208	-0.012920546	-0.40335372	-0.68588907	0.005690755	0.0662	79.0	696.1446323394775
161	915.317	6.439208	923.0427	908.34143	1000.0	96.635574	9.346691	100.08604	45.255093	810000	3.745556e-08	0.24525762	-0.013307656	-0.113338485	-0.70381963	0.0071697175	0.0486	79.0	700.3932645320892
162	635.03424	403.5195	927.284	63.362755	740.3333	91.320015	19.287848	100.1022	25.455362	815000	-4.4927003e-08	34.359703	0.0030316804	-33.53166	-0.70509344	0.01775737	0.039	4.0	704.5610115528107
163	919.3168	8.429562	929.48114	904.7772	1000.0	96.90257	9.372711	100.40482	30.113379	820000	1.647249e-08	0.5978305	-0.01300072	-0.3415673	-0.70495164	0.0048058727	0.0506	79.0	708.847779750824
164	916.9712	9.538167	925.7402	899.5938	1000.0	96.71685	9.819772	100.23579	43.083065	825000	-1.8343329e-09	0.71156174	-0.014036587	-0.530038	-0.72195274	0.009495415	0.0632	79.0	713.2530381679535
165	918.1211	6.9458647	926.48413	906.3368	1000.0	96.882996	9.191045	100.16787	44.398098	830000	1.4704466e-08	0.2082847	-0.0043191956	-0.108272925	-0.7584737	0.015574006	0.2114	6.0	717.2857210636139
166	905.6681	17.045773	927.0955	880.0632	1000.0	95.84704	10.523374	100.202484	41.031643	835000	-7.376075e-09	1.1206702	-0.013651458	-0.56330305	-0.7598246	0.008362875	0.0522	79.0	721.5915081501007
167	921.83624	4.345898	927.3038	916.0008	1000.0	97.06117	9.247195	100.18324	43.81159	840000	1.9341708e-09	0.49838403	-0.013265366	-0.3691679	-0.7632595	0.01060766	0.0422	79.0	725.9554538726807
168	922.39734	6.66372	931.87976	911.66125	1000.0	97.25445	8.860445	100.194	45.99921	845000	2.3454427e-09	0.14295442	-0.016645413	-0.057549752	-0.7794322	0.0064350823	0.0454	79.0	730.250141620636
169	915.417	7.7689023	925.37604	903.4341	1000.0	96.57372	9.885742	100.208336	44.020493	850000	-1.6836822e-08	0.1351699	-0.013244037	-0.054431215	-0.79066783	0.0021684836	0.04	79.0	734.5543291568756
170	923.54266	1.6059585	926.06934	921.2667	1000.0	97.40513	8.940299	100.24901	44.377346	855000	3.2220782e-08	0.08372268	-0.010384773	-0.032190222	-0.7851444	0.0024766722	0.0326	79.0	738.8856749534607
171	922.99786	3.5510194	928.3909	919.311	1000.0	97.271736	9.086763	100.20999	43.268074	860000	-1.1184811e-08	0.14266902	-0.013261444	-0.05654663	-0.7767259	0.009850229	0.0728	79.0	743.2089819908142
172	919.86993	7.473232	928.07074	906.0869	1000.0	97.02868	9.536853	100.14594	44.98839	865000	1.2817979e-08	0.13528383	-0.012653182	-0.08257829	-0.78273016	0.0027173515	0.041	79.0	747.4894886016846
173	924.7318	2.1112041	927.52625	921.78265	1000.0	97.37381	8.92654	100.236534	45.893814	870000	-1.38521195e-08	0.11406765	-0.012756615	-0.068932965	-0.8004316	0.002332479	0.034	79.0	751.8275957107544
174	920.758	6.7166457	927.9048	909.11615	1000.0	96.992256	9.754469	100.146194	45.086308	875000	3.786534e-08	0.8092742	-0.010998973	-0.684202	-0.8190113	0.0017320844	0.0366	79.0	756.1317160129547
175	775.23987	295.316	927.52734	184.63278	890.6	92.89652	16.66593	100.15846	21.395573	880000	-3.8561225e-08	34.806393	-0.01010224	-32.682114	-0.83927625	0.019177936	0.1108	25.0	760.2724554538727
176	923.3395	4.214149	928.34186	916.0964	1000.0	97.11231	9.435131	100.19604	44.640514	885000	6.346404e-08	1.1989815	-0.001531342	-0.96622515	-0.8425712	0.019201586	0.2208	3.0	764.2846267223358
177	923.28107	4.1423435	927.87115	916.94135	1000.0	97.22835	9.52988	100.23048	29.858217	890000	-2.6462228e-08	0.9016205	-0.0008675263	-0.69862056	-0.8423582	0.021755934	0.263	3.0	768.348296880722
178	901.2052	41.52916	927.73566	818.37695	1000.0	95.159966	12.964868	100.18832	28.374321	895000	3.733486e-08	15.342778	-0.013552287	-12.327238	-0.84207344	0.0054556862	0.0428	79.0	772.69504570961
179	764.71735	316.73535	926.7265	131.26817	855.6	94.95496	13.171338	100.33204	38.184654	900000	3.12686e-08	47.4979	0.009689281	-42.502983	-0.8613502	0.017437493	0.033	1.0	776.7064228057861
180	764.13055	315.63818	928.6275	132.94589	866.6	92.348816	19.89121	100.87444	-14.521043	905000	-1.1396408e-08	12.342251	0.035854112	-11.376093	-0.8616619	0.055781946	0.082	1.0	780.8563857078552
181	723.7337	335.10193	926.08704	61.22695	848.2	90.46787	21.936808	101.10271	-1.9871114	910000	8.743442e-09	37.715073	0.033319153	-26.01295	-0.86193496	0.051383764	0.1416	1.0	784.9007279872894
182	914.8381	5.0502253	921.4093	907.75525	1000.0	96.62235	10.043024	100.58614	30.7138	915000	8.937716e-09	2.7868676	0.016687578	-2.463204	-0.8621863	0.017513419	0.1524	2.0	788.8815565109253
183	914.763	4.265633	918.33246	907.90497	1000.0	96.69601	9.184443	100.20914	44.305523	920000	2.2920966e-08	0.5416063	-0.009557949	-0.39677215	-0.86258376	0.00388703	0.0192	79.0	793.1486079692841
184	916.6086	6.6115704	926.82495	906.01184	1000.0	96.63545	9.52995	100.45401	42.843685	925000	5.865097e-09	0.40786132	-0.014646914	-0.20808758	-0.86338866	0.005406808	0.0528	79.0	797.4634418487549
185	911.5954	8.847387	927.7743	902.1692	1000.0	96.390724	9.702312	100.23922	44.59519	930000	2.4485589e-08	0.3211168	-0.010803244	-0.16287306	-0.8708668	0.010233305	0.0804	79.0	801.7567691802979
186	919.68066	8.251279	930.9084	909.41364	1000.0	96.9145	9.385715	100.7069	44.844494	935000	2.6911497e-09	0.36134583	-0.011672134	-0.24024542	-0.8775992	0.0065581277	0.0554	79.0	806.1669585704803
187	908.6621	4.184444	913.41425	903.1714	1000.0	96.1965	9.901909	100.38219	43.42931	940000	-4.8445166e-08	0.5639924	-0.012517888	-0.4743842	-0.8876105	0.0030981665	0.0366	79.0	810.505350112915
188	913.83484	11.9831505	929.4638	892.80164	1000.0	96.44917	9.893008	100.401695	43.188705	945000	-7.1048736e-09	0.42730185	-0.012687818	-0.21002148	-0.8818101	0.0044606957	0.0338	79.0	814.8241565227509
189	920.8309	2.0936887	924.82275	918.6086	1000.0	97.091446	9.11711	100.21535	42.994274	950000	-2.7249753e-08	0.24214403	-0.015476561	-0.1846597	-0.88431245	0.015234447	0.0786	68.0	819.0705590248108
190	735.6458	344.2124	909.9072	47.230846	838.0	93.607574	16.342062	100.18733	-11.879652	955000	6.3061716e-09	29.808758	-0.0073849033	-25.809795	-0.89507115	0.0153856855	0.0592	7.0	823.103045463562
191	909.89026	12.451671	918.2816	885.1601	1000.0	95.7121	11.294014	100.12931	26.378756	960000	2.1381677e-08	12.045761	-0.007160428	-11.377712	-0.8952151	0.016904065	0.236	11.0	827.1591167449951
192	925.6458	4.249136	929.5163	917.61975	1000.0	97.20998	8.934251	100.20103	39.519733	965000	3.9204955e-09	1.191673	-0.011108246	-0.9876108	-0.89545447	0.0101601295	0.0678	79.0	831.4413306713104
193	917.2958	9.226694	927.7397	902.4992	1000.0	96.82818	9.294114	100.3153	41.018726	970000	-1.949817e-08	0.86912495	-0.008266588	-0.6000571	-0.926561	0.0013804926	0.0292	79.0	835.8913836479187
194	912.1584	10.624128	929.4071	898.8047	1000.0	96.19806	10.290833	100.21269	44.729755	975000	-6.6637993e-09	1.0718925	-0.01418875	-0.84716266	-0.93408436	0.0047547426	0.0548	79.0	840.3302919864655
195	907.7031	17.942032	930.5768	879.51654	1000.0	96.1399	9.819188	100.135475	45.162197	980000	3.4540892e-09	1.3135258	-0.013495506	-0.65349406	-0.9779552	0.0084001515	0.0396	79.0	844.715146780014
196	913.5452	7.110586	924.9926	902.6081	1000.0	96.3366	10.12343	100.0713	45.065006	985000	5.0783157e-08	0.41760477	-0.0140716685	-0.3023949	-0.9779162	0.00330859	0.0494	79.0	849.0391428470612
197	722.6115	315.39478	914.62274	97.39655	840.6	93.35071	13.544389	100.08052	39.43802	990000	1.9818545e-09	52.84243	0.004144644	-40.04516	-0.9997787	0.02416579	0.2546	5.0	853.1159541606903
198	918.64374	7.610375	928.40497	908.8923	1000.0	96.62557	10.147804	101.93675	45.229557	995000	-3.4816562e-08	4.327906	0.00043994098	-4.1573234	-1.0008383	0.021899523	0.2824	6.0	857.1767768859863
199	906.7811	18.45047	925.6503	882.7951	1000.0	95.80855	10.537013	100.0281	43.829258	1000000	2.282001e-08	0.900227	-0.00023144778	-0.55083835	-1.0012584	0.017428258	0.1996	7.0	861.2093081474304
200	922.479	5.526896	929.503	915.9215	1000.0	97.27508	9.020887	101.82821	42.46142	1005000	-7.1216375e-09	0.5728767	-0.004728942	-0.32876658	-1.0025277	0.016150236	0.2606	5.0	865.2601218223572
201	896.3285	25.134268	922.8714	853.97327	1000.0	95.064514	11.783791	100.44201	42.95737	1010000	-1.37049705e-08	1.8628228	-0.007467985	-1.194521	-1.0027262	0.022597026	0.2082	15.0	869.332846403122
202	919.9738	6.996275	927.1178	908.7636	1000.0	96.95283	9.583457	100.17874	45.96884	1015000	-1.4555455e-08	0.41872093	-0.004692005	-0.34644258	-1.002735	0.016931126	0.2386	9.0	873.573136806488
203	917.3353	6.20705	926.6008	908.99115	1000.0	96.85225	9.610663	100.091835	45.468346	1020000	-4.1934847e-08	0.084497675	-0.013087066	-0.04131245	-1.004029	0.0068007675	0.0728	79.0	877.8870096206665
204	915.78204	9.823717	926.5764	897.89154	1000.0	96.74469	9.715956	100.06697	44.51464	1025000	-7.378496e-09	0.108342975	-0.01206214	-0.03314309	-1.0285228	0.01509182	0.1878	73.0	882.2164447307587
205	911.2191	5.036639	917.6008	903.24756	1000.0	96.31302	10.072422	100.098564	46.107014	1030000	1.18901955e-08	0.11848645	-0.010599223	-0.043820843	-1.0222913	0.007757434	0.0534	79.0	886.5842838287354
206	910.8796	7.039862	917.9443	899.8913	1000.0	95.95732	11.131815	100.071594	43.29674	1035000	4.351139e-09	3.1440048	-0.0005234747	-2.8577504	-1.036101	0.015649768	0.171	6.0	890.6737620830536
207	914.92804	15.618059	928.44995	886.77704	1000.0	96.63735	9.525399	100.40971	45.8258	1040000	3.6984684e-08	0.74632734	-0.016470142	-0.5794185	-1.0375484	0.015357019	0.054	57.0	895.0253863334656
208	915.3506	5.8084064	924.4846	907.1872	1000.0	96.53385	10.1748295	100.10294	45.759144	1045000	2.9279292e-08	0.29316145	-0.0023950997	-0.25150844	-1.0293607	0.016536085	0.2392	43.0	899.2190256118774
209	922.30225	4.794278	925.49146	912.7931	1000.0	97.308525	9.050678	100.19148	45.54711	1050000	1.0505319e-09	0.059847813	-0.013171188	-0.020203207	-1.0340867	0.01264058	0.13	79.0	903.574830532074
210	918.0956	11.329063	928.30554	897.19714	1000.0	96.88833	9.457215	100.13401	46.076694	1055000	1.8015504e-08	0.09443587	-0.015495038	-0.037094917	-1.0532373	0.0054529896	0.0706	79.0	907.9073135852814
211	913.2499	4.7004504	918.0055	904.51025	1000.0	96.44241	9.919336	100.114334	44.342422	1060000	4.2964892e-08	0.3039678	-0.015109079	-0.20739366	-1.0917009	0.0044312067	0.0668	79.0	912.2885711193085
212	747.02844	353.92627	927.4714	39.199905	836.2	94.941055	14.547732	100.05865	12.523184	1065000	-1.5377999e-09	35.000805	0.004333948	-30.643696	-1.121438	0.018698791	0.089	2.0	916.3228647708893
213	921.05115	4.268817	926.76373	913.7573	1000.0	97.09921	9.326021	100.4511	30.983192	1070000	2.3508445e-08	1.543754	-0.014538932	-1.3168027	-1.1219673	0.0106280055	0.0698	79.0	920.5820116996765
214	913.25085	5.590093	919.87354	906.4054	1000.0	96.57341	10.241011	100.162766	39.770817	1075000	-3.502965e-08	0.7746961	0.0065485355	-0.6402693	-1.1449302	0.018870208	0.204	54.0	924.8694081306458
215	918.1553	6.3057847	925.09973	906.69104	1000.0	96.90533	9.506491	100.125114	42.143368	1080000	1.2892299e-08	0.27725366	0.013006238	-0.15195066	-1.1583129	0.027244015	0.2584	2.0	928.9381155967712
216	919.51013	1.4088869	921.35144	917.17096	1000.0	97.017654	9.393272	100.14282	40.731857	1085000	8.2206215e-09	0.59201044	-0.005317884	-0.49893785	-1.1586537	0.020649333	0.2942	9.0	933.044721364975
217	926.3296	4.4393353	931.8619	919.115	1000.0	97.51623	8.733695	100.122185	42.810017	1090000	3.4141355e-08	0.17020412	-0.015875079	-0.10076406	-1.1602578	0.0058442894	0.0408	79.0	937.3551681041718
218	916.4325	6.7423553	921.63354	903.5309	1000.0	96.817764	9.761249	100.14931	44.629513	1095000	-4.129857e-08	0.28760043	-0.017567007	-0.18403329	-1.1783617	0.0073973434	0.0552	79.0	941.7053954601288
219	921.308	2.754568	924.56287	916.8172	1000.0	97.12285	9.163472	100.09488	46.781982	1100000	-2.6351213e-08	0.08673526	-0.0122416895	-0.05077974	-1.1892085	0.011926181	0.052	79.0	946.0536522865295
220	916.6035	8.060365	926.47626	904.6053	1000.0	96.79842	9.593141	100.06954	45.29399	1105000	3.8281085e-09	0.14297661	-0.018811781	-0.062289335	-1.2046491	0.009350712	0.0652	79.0	950.4283592700958
221	916.35956	9.540809	929.18365	901.09625	1000.0	96.70086	9.693498	100.03128	45.59523	1110000	-4.425347e-08	0.23649193	-0.015458239	-0.09523147	-1.1902286	0.01590837	0.123	77.0	954.7059915065765
222	916.06165	1.4595544	917.64557	913.49347	1000.0	96.70357	9.828207	100.04426	45.65325	1115000	9.99868e-10	0.077442385	-0.0024945482	-0.04731575	-1.2172377	0.015909864	0.1416	5.0	958.7251455783844
223	918.2467	9.265138	930.2966	905.63306	1000.0	96.943695	9.39529	100.11388	44.891605	1120000	-1.259148e-10	0.18567729	-0.017936688	-0.10864977	-1.2187744	0.008702265	0.054	79.0	963.0948460102081
224	919.10486	10.069235	928.5166	901.66394	1000.0	97.008545	9.349282	100.071144	44.509388	1125000	-2.4511293e-08	0.08039177	-0.014845252	-0.0332911	-1.2148105	0.008532265	0.041	79.0	967.4318902492523
225	914.17883	7.736795	925.24445	901.8909	1000.0	96.13146	10.3443165	100.03493	44.12492	1130000	-5.8695675e-09	4.1628795	-0.004637515	-3.522438	-1.2199475	0.01552076	0.196	11.0	971.5439546108246
226	918.6542	7.29462	927.3728	905.8093	1000.0	96.93064	9.221589	100.14362	48.92637	1135000	-2.231896e-08	0.37097186	0.0063718464	-0.31060177	-1.2214092	0.016925063	0.0884	1.0	975.5344109535217
227	914.3838	4.664516	918.7428	905.82666	1000.0	96.58122	9.845016	100.10184	45.77515	1140000	-5.584955e-09	0.13241734	-0.0024005536	-0.07566305	-1.2215711	0.015749242	0.1988	25.0	979.5773229598999
228	915.0532	6.9027877	926.9064	907.746	1000.0	96.49581	10.200285	100.114944	46.05252	1145000	2.0950287e-08	0.9369867	0.0051939874	-0.84795207	-1.2317162	0.022629851	0.0626	2.0	983.565934419632
229	916.0218	8.890142	928.02576	902.6964	1000.0	96.78004	9.529306	100.06755	46.375587	1150000	-3.9947032e-08	0.2278724	-0.0131404335	-0.13895234	-1.232522	0.00996208	0.0528	79.0	987.8461365699768
230	914.4425	6.299755	924.7134	908.6242	1000.0	96.545235	10.099449	100.093315	45.711956	1155000	-1.1906027e-09	0.1008751	-0.012086	-0.05500477	-1.2240434	0.015697485	0.149	49.0	992.0081286430359
231	919.67725	3.9078002	923.69135	913.51776	1000.0	97.02171	9.428415	100.08755	47.59756	1160000	-2.6477501e-08	0.053034335	-0.0019752698	-0.022018256	-1.2363471	0.016147781	0.262	2.0	996.007910490036
232	917.9852	4.326379	923.39557	912.67316	1000.0	96.879906	9.652206	100.12755	47.103237	1165000	5.5503847e-08	0.03589895	-0.0023661356	-0.007928241	-1.2369765	0.020461334	0.2666	7.0	999.9993028640747
233	741.1146	351.36005	923.59265	38.4536	830.0	95.13843	13.643717	100.1378	15.242249	1170000	-6.3470004e-08	24.28973	0.008288802	-23.806139	-1.2386117	0.020282783	0.135	1.0	1003.9863338470459
234	922.87146	4.1703887	929.35706	918.77716	1000.0	97.17342	9.397712	100.04632	35.20541	1175000	2.6161969e-08	0.64311886	0.002434989	-0.53661627	-1.238749	0.016641544	0.1422	1.0	1008.0068488121033
235	917.2125	5.9735217	923.4058	906.9495	1000.0	96.91192	9.829578	100.17578	42.24849	1180000	-1.1703372e-08	0.54931766	0.004839972	-0.448821	-1.238851	0.023204222	0.3078	2.0	1012.0329675674438
236	919.6047	7.3102117	927.0304	907.94116	1000.0	97.02011	9.491075	100.06715	38.197018	1185000	3.0639768e-08	0.17880301	0.00044268635	-0.09284284	-1.2389451	0.017110284	0.3018	2.0	1016.0979902744293
237	761.39453	332.62366	934.974	96.21137	851.0	94.15415	16.941471	100.09714	-12.127964	1190000	2.3559481e-08	25.413364	0.010413434	-20.764574	-1.2390014	0.024696669	0.2436	1.0	1020.1623802185059
238	921.85693	12.207292	943.71857	908.60596	1000.0	96.60922	10.687533	102.73919	35.370186	1195000	-5.389899e-08	14.104406	0.008328844	-12.280711	-1.2390238	0.01628566	0.2	19.0	1024.2685282230377
239	916.8385	7.0145297	925.7159	904.8569	1000.0	96.80522	9.536473	100.24034	34.280388	1200000	7.9452995e-09	1.7886939	0.013290252	-1.6153094	-1.2402922	0.026109606	0.1832	1.0	1028.270812034607
240	920.5174	4.9818735	926.99304	914.35046	1000.0	97.089195	9.334676	100.49334	48.392483	1205000	-2.1140277e-08	0.5078817	0.016929924	-0.33483815	-1.240366	0.016230693	0.0898	1.0	1032.2860250473022
241	923.0988	3.774082	926.6228	915.913	1000.0	97.17513	9.384561	100.16421	46.49854	1210000	1.2980402e-08	0.243089	0.025211764	-0.1746146	-1.2404737	0.020972522	0.1338	1.0	1036.2977530956268
242	919.1834	7.087456	928.5947	908.3984	1000.0	96.92431	9.477119	100.10291	47.078354	1215000	8.416176e-09	0.23052207	0.02274448	-0.0914837	-1.2405982	0.022187667	0.1122	1.0	1040.4027526378632
243	924.52606	2.9594848	928.26917	920.5171	1000.0	97.35315	8.987185	100.09396	48.760265	1220000	1.3434887e-08	0.16687751	0.022536913	-0.08362715	-1.2406964	0.01915185	0.0866	1.0	1044.3902969360352
244	918.1703	6.2068877	925.5965	910.83905	1000.0	96.9151	9.483425	100.17391	46.886623	1225000	-1.0501593e-09	0.2207833	0.012221294	-0.14078002	-1.2407328	0.017040206	0.1716	1.0	1048.3920335769653
245	919.23126	4.668531	924.93774	911.9865	1000.0	96.934975	9.50661	100.10662	47.964256	1230000	-6.4447523e-09	0.11865069	0.015970333	-0.055515684	-1.2407001	0.029626321	0.3264	5.0	1052.3961975574493
